"BEST_ SHELF UNIT 76"" TALL",4,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Step 5,2,102956,,,,,,,,
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110115,,,,,,,,
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Step 4,1,shelf,,,,,,
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,101354,,,,,,
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Step 3,2,102956,,,,
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Step 2,2,101350,,
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,middle upright,,
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Step 1,1,top
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,112996
"MARK_R BOOKCASE 73 1/4X33 7/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,base
MOSJ_ TV UNIT,1,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,1,Step 9,4,113301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,1,Step 8,4,115264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,,,1,Step 7,1,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,,,,,4,114928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,,,,,1,Step 5,1,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,,,,,,,1,Step 4,4,115264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,,,,,,,,,1,Step 3,1,right-hand side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,,,,,,,,,,,1,left-hand side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,,,,,,,,,,,1,Step 2,4,114928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,,,,,,,,,,,,,1,Step 1,4,114947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSJ_ TV UNIT,,,,,,,,,,,,,,,,,4,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",6,100101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",1,Step 13,6,101348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,1,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,1,Step 12,3,middle upright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,6,100106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,1,Step 11,6,101352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,1,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,1,Step 10,3,middle upright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,6,100106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,1,Step 9,6,101352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,1,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,1,Step 8,3,middle upright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,6,100106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,1,Step 7,6,101352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,1,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,1,Step 6,3,middle upright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,,,6,100106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,,,1,Step 5,6,101352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,,,,,1,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,,,,,1,Step 4,6,110279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,,,,,,,1,Step 3,3,cross piece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,,,,,,,,,6,100106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,,,,,,,,,1,Step 2,1,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,,,,,,,,,,,1,Step 1,3,middle upright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NORREBO SHELVING UNIT 72 7/8X78 3/8""",,,,,,,,,,,,,,,,,,,,,,,,,,,6,101352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),4,101532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),1,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),1,Step 23,4,109560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),,,4,111402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),,,1,Step 22,4,110630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),,,,,1,Step 21,1,left-hand side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),,,,,,,4,110630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),,,,,,,1,Step 20,8,112996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),,,,,,,,,1,Step 19,1,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),,,,,,,,,,,1,right-hand side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),,,,,,,,,,,1,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODDA HEADBOARD (SHELF PART ONLY),,,,,,,,,,,4,100229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,24,101206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,1,Step 9,1,101206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,1,Step 8,1,101206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,1,Step 7,1,101206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,1,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,1,Step 6,8,103435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,1,Step 5,20,101350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,4,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,1,Step 4,10,101350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,,,5,shelf facia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,,,1,Step 3,8,101350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,,,,,1,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,,,,,1,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,,,,,1,Step 2,8,103434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,,,,,,,1,Step 1,4,100347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,,,,,,,,,2,103691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,,,,,,,,,1,right-hand side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERFEKT LILJE WINE SHLF ,,,,,,,,,,,,,,,,,,,1,left-hand side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",40,101206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",1,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",1,Step 12,9,113434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,1,Step 11,1,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,4,101375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,1,Step 9,2,110617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,1,Step 8,8,101375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,2,plinth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,1,Step 7,3,113434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,,,1,Step 6,4,101375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,,,,,1,Step 4,2,110618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,,,,,,,1,Step 3,1,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,,,,,,,,,2,100751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,,,,,,,,,1,Step 211,4,105248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,,,,,,,,,,,2,102591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,,,,,,,,,,,1,Step 111,12,112996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,,,,,,,,,,,,,1,right-hand side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAX WARDROBE FRAME 30X23X79""",,,,,,,,,,,,,,,,,,,,,1,left-hand side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,4,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,1,Step 7,2,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,,,1,Step 4,3,111029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,,,,,1,Step 3,6,112666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,,,,,,,6,100042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,,,,,,,1,Step 2,6,112666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,,,,,,,,,6,100042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,,,,,,,,,1,Step 1,2,shelf support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,,,,,,,,,,,6,shelf facia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,,,,,,,,,,,6,112666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_NNSK_R CORNER SHELF UNIT ,,,,,,,,,,,6,100042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SONGA CORNER WALL SHELF UNIT 8X32""",3,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SONGA CORNER WALL SHELF UNIT 8X32""",1,Step 2,1,shelf support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SONGA CORNER WALL SHELF UNIT 8X32""",,,1,Step 1,1,shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SONGA CORNER WALL SHELF UNIT 8X32""",,,,,1,shelf support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,